[micron],Mean
1157,51173.688
1158,51198.656
1159,51203.691
1160,51200.605
1161,51130.434
1162,51138.227
1163,51069.762
1164,50954.641
1165,50868.770
1166,50807.934
1167,50770.078
1168,50702.105
1169,50664.824
1170,50707.434
1171,50787.816
1172,50805.418
1173,50806.539
1174,50796.863
1175,51032.469
1176,51191.074
1177,51294.633
1178,51141.312
1179,51065.391
1180,51125.137
1181,51146.777
1182,51060.820
1183,50989.848
1184,50977.641
1185,51063.465
1186,51057.820
1187,51085.656
1188,51051.812
1189,51023.754
1190,50923.902
1191,50897.070
1192,50849.328
1193,50933.098
1194,50961.988
1195,50923.539
1196,50944.480
1197,50834.410
1198,50921.711
1199,50789.527
1200,50811.070
1201,50774.730
1202,50788.293
1203,50768.090
1204,50666.430
1205,50740.340
1206,50737.258
1207,50788.723
1208,50678.109
1209,50768.074
1210,51095.445
1211,51351.406
1212,51382.289
1213,51168.910
1214,51016.035
1215,50909.262
1216,50849.016
1217,50872.305
1218,50799.086
1219,50831.941
1220,50824.234
1221,50865.246
1222,50796.625
1223,50705.441
1224,50656.074
1225,50677.215
1226,50702.238
1227,50654.832
1228,50550.605
1229,50504.719
1230,50697.645
1231,50808.535
1232,50885.324
1233,50743.629
1234,50911.898
1235,51164.172
1236,51321.645
1237,51189.777
1238,50944.098
1239,50813.434
1240,50750.578
1241,50713.016
1242,50771.391
1243,50828.012
1244,50874.004
1245,50805.387
1246,50759.852
1247,50762.125
1248,50693.434
1249,50721.238
1250,50673.680
1251,50717.152
1252,50646.762
1253,50670.754
1254,50855.562
1255,51007.734
1256,51066.188
1257,50893.312
1258,50768.191
1259,50670.672
1260,50598.477
1261,50590.203
1262,50548.832
1263,50553.395
1264,50517.137
1265,50763.789
1266,50986.172
1267,51160.863
1268,51097.691
1269,50989.195
1270,50906.211
1271,50901.590
1272,50871.777
1273,50845.613
1274,50727.473
1275,50665.012
1276,50578.184
1277,50498.746
1278,50447.531
1279,50406.145
1280,50421.445
1281,50417.625
1282,50436.867
1283,50398.105
1284,50391.145
1285,50348.992
1286,50533.480
1287,50936.039
1288,51290.797
1289,51397.516
1290,51147.152
1291,50940.863
1292,50684.246
1293,50554.398
1294,50469.031
1295,50484.270
1296,50549.195
1297,50560.871
1298,50502.301
1299,50513.324
1300,50501.570
1301,50662.688
1302,50840.293
1303,51078.039
1304,51098.055
1305,50966.781
1306,50856.195
1307,50782.508
1308,50697.457
1309,50732.340
1310,50718.223
1311,50719.531
1312,50561.273
1313,50489.906
1314,50537.750
1315,50594.855
1316,50806.605
1317,50885.141
1318,50952.297
1319,50811.145
1320,50716.285
1321,50707.242
1322,50654.320
1323,50630.477
1324,50565.887
1325,50546.391
1326,50386.871
1327,50421.109
1328,50453.121
1329,50639.258
1330,50638.531
1331,50605.180
1332,50511.473
1333,50446.422
1334,50532.094
1335,50598.707
1336,50660.672
1337,50601.512
1338,50629.141
1339,50626.688
1340,50639.523
1341,50577.160
1342,50614.320
1343,50734.883
1344,50793.449
1345,50743.109
1346,50596.473
1347,50479.547
1348,50415.031
1349,50428.195
1350,50459.312
1351,50432.840
1352,50512.625
1353,50556.375
1354,50655.957
1355,50596.395
1356,50562.020
1357,50561.090
1358,50564.402
1359,50570.270
1360,50587.523
1361,50553.129
1362,50466.957
1363,50350.441
1364,50395.641
1365,50423.266
1366,50477.273
1367,50444.059
1368,50466.086
1369,50397.383
1370,50512.453
1371,50605.598
1372,50750.516
1373,50754.379
1374,50895.859
1375,50892.879
1376,50904.574
1377,50685.285
1378,50692.844
1379,50834.934
1380,50886.234
1381,50908.867
1382,50709.453
1383,50690.676
1384,50662.070
1385,50705.543
1386,50685.488
1387,50655.523
1388,50659.680
1389,50647.781
1390,50709.734
1391,50709.395
1392,50670.062
1393,50530.262
1394,50406.367
1395,50305.551
1396,50227.449
1397,50221.988
1398,50226.031
1399,50220.535
1400,50177.297
1401,50142.395
1402,50174.387
1403,50186.605
1404,50197.188
1405,50223.930
1406,50179.328
1407,50197.516
1408,50293.727
1409,50409.762
1410,50510.855
1411,50466.469
1412,50503.754
1413,50437.586
1414,50355.449
1415,50208.207
1416,50270.570
1417,50365.062
1418,50539.742
1419,50469.863
1420,50468.188
1421,50363.457
1422,50368.320
1423,50332.559
1424,50263.398
1425,50219.203
1426,50072.578
1427,50130.199
1428,50079.801
1429,50166.762
1430,50044.711
1431,50044.695
1432,50022.875
1433,50080.574
1434,50080.914
1435,50030.398
1436,50047.160
1437,50056.887
1438,50087.852
1439,49991.871
1440,50037.148
1441,50061.488
1442,50130.340
1443,50101.766
1444,50331.559
1445,50601.922
1446,50854.074
1447,50817.789
1448,50764.676
1449,50793.348
1450,50775.867
1451,50723.512
1452,50557.500
1453,50440.426
1454,50327.449
1455,50246.121
1456,50258.500
1457,50397.883
1458,50499.641
1459,50538.934
1460,50357.262
1461,50294.004
1462,50185.676
1463,50188.863
1464,50162.512
1465,50127.332
1466,50153.805
1467,50166.648
1468,50235.000
1469,50182.137
1470,50126.699
1471,50071.094
1472,49993.238
1473,49906.211
1474,49907.762
1475,49909.664
1476,49945.410
1477,49920.875
1478,49909.742
1479,49962.457
1480,50439.293
1481,50862.262
1482,51116.641
1483,50866.621
1484,50630.566
1485,50455.457
1486,50391.438
1487,50328.332
1488,50324.660
1489,50303.387
1490,50328.910
1491,50463.516
1492,50483.246
1493,50469.023
1494,50389.332
1495,50424.801
1496,50448.824
1497,50538.707
1498,50565.512
1499,50546.703
1500,50490.180
1501,50444.672
1502,50456.539
1503,50361.336
1504,50278.645
1505,50188.191
1506,50169.012
1507,50173.941
1508,50156.211
1509,50159.168
1510,50149.848
1511,50223.152
1512,50153.848
1513,50181.305
1514,50309.227
1515,50446.902
1516,50460.844
1517,50360.852
1518,50313.672
1519,50243.473
1520,50264.855
1521,50337.602
1522,50641.691
1523,50829.934
1524,50859.715
1525,50646.699
1526,50502.918
1527,50458.691
1528,50447.262
1529,50391.148
1530,50296.086
1531,50229.449
1532,50186.723
1533,50133.438
1534,50177.344
1535,50191.590
1536,50159.617
1537,49980.809
1538,49886.363
1539,49851.230
1540,49842.715
1541,49806.324
1542,49764.707
1543,49758.941
1544,49926.004
1545,50023.617
1546,50158.195
1547,50097.023
1548,50082.941
1549,50054.484
1550,50006.105
1551,49980.062
1552,49902.754
1553,49865.367
1554,49852.082
1555,49842.328
1556,49953.520
1557,49942.301
1558,50099.973
1559,50040.734
1560,50131.309
1561,50070.211
1562,50131.688
1563,50046.512
1564,50162.824
1565,50416.863
1566,50607.527
1567,50618.031
1568,50448.902
1569,50372.480
1570,50223.395
1571,50203.586
1572,50194.902
1573,50230.148
1574,50271.668
1575,50242.941
1576,50209.359
1577,50171.637
1578,50141.164
1579,50242.211
1580,50238.336
1581,50248.852
1582,50184.617
1583,50168.164
1584,50195.422
1585,50203.984
1586,50316.918
1587,50362.668
1588,50361.684
1589,50175.473
1590,50057.535
1591,50106.020
1592,50265.418
1593,50365.664
1594,50307.605
1595,50278.984
1596,50205.191
1597,50214.887
1598,50124.988
1599,50192.859
1600,50257.055
1601,50394.062
1602,50481.977
1603,50531.477
1604,50500.477
1605,50381.023
1606,50283.641
1607,50266.160
1608,50300.957
1609,50211.531
1610,50165.277
1611,50171.484
1612,50146.488
1613,50093.039
1614,50100.488
1615,50110.980
1616,50154.496
1617,50112.406
1618,50069.363
1619,50058.035
1620,50156.441
1621,50246.465
1622,50494.836
1623,50548.176
1624,50656.535
1625,50643.133
1626,50621.652
1627,50587.215
1628,50482.078
1629,50487.781
1630,50368.984
1631,50374.652
1632,50323.875
1633,50249.414
1634,50213.055
1635,50187.465
1636,50257.781
1637,50327.996
1638,50327.371
1639,50273.375
1640,50358.195
1641,50512.891
1642,50628.895
1643,50565.707
1644,50388.129
1645,50308.590
1646,50235.660
1647,50213.746
1648,50121.875
1649,50102.113
1650,50034.422
1651,50084.824
1652,50097.316
1653,50152.281
1654,50153.961
1655,50181.988
1656,50248.152
1657,50236.441
1658,50282.609
1659,50240.320
1660,50320.852
1661,50323.680
1662,50401.641
1663,50306.277
1664,50247.219
1665,50168.504
1666,50138.434
1667,50069.680
1668,50105.691
1669,50094.266
1670,50124.008
1671,50093.770
1672,50288.691
1673,50654.113
1674,50886.199
1675,50954.641
1676,50825.598
1677,50752.684
1678,50666.797
1679,50614.621
1680,50483.023
1681,50435.766
1682,50280.781
1683,50314.316
1684,50261.922
