[micron],Mean
1775,1822.886
1776,1810.358
1777,1795.275
1778,1798.784
1779,1783.289
1780,1768.050
1781,1772.984
1782,1762.040
1783,1745.908
1784,1751.502
1785,1747.551
1786,1733.221
1787,1738.749
1788,1735.224
1789,1721.710
1790,1732.693
1791,1731.613
1792,1725.394
1793,1735.921
1794,1736.675
1795,1732.548
1796,1748.887
1797,1757.015
1798,1756.699
1799,1766.878
1800,1779.008
1801,1781.349
1802,1787.963
1803,1799.634
1804,1803.746
1805,1804.423
1806,1815.486
1807,1826.467
1808,1828.857
1809,1837.079
1810,1848.265
1811,1851.212
1812,1860.481
1813,1871.073
1814,1881.319
1815,1889.036
1816,1895.766
1817,1907.939
1818,1913.877
1819,1910.659
1820,1919.417
1821,1922.401
1822,1915.331
1823,1921.212
1824,1918.838
1825,1907.296
1826,1910.072
1827,1909.447
1828,1895.837
1829,1897.329
1830,1894.794
1831,1878.808
1832,1882.383
1833,1876.385
1834,1858.625
1835,1864.760
1836,1854.690
1837,1840.404
1838,1847.705
1839,1839.635
1840,1828.721
1841,1835.756
1842,1827.486
1843,1823.419
1844,1833.648
1845,1831.884
1846,1834.912
1847,1849.449
1848,1850.124
1849,1851.151
1850,1871.550
1851,1871.378
1852,1868.232
1853,1892.114
1854,1888.307
1855,1878.967
1856,1889.778
1857,1883.250
1858,1873.040
1859,1873.891
1860,1867.395
1861,1852.763
1862,1845.983
1863,1839.111
1864,1827.537
1865,1816.149
1866,1808.618
1867,1794.338
1868,1786.293
